,Entity,Code,Date,New tests per thousand
0,Argentina,ARG,"Apr 9, 2020",0.034
1,Argentina,ARG,"Apr 10, 2020",0.034
2,Argentina,ARG,"Apr 11, 2020",0.036000000000000004
3,Argentina,ARG,"Apr 14, 2020",0.067
4,Argentina,ARG,"Apr 15, 2020",0.035
5,Argentina,ARG,"Apr 16, 2020",0.046
6,Argentina,ARG,"Apr 17, 2020",0.049
7,Argentina,ARG,"Apr 18, 2020",0.051
8,Argentina,ARG,"Apr 19, 2020",0.039
9,Argentina,ARG,"Apr 20, 2020",0.040999999999999995
10,Argentina,ARG,"Apr 21, 2020",0.045
11,Argentina,ARG,"Apr 22, 2020",0.057999999999999996
12,Argentina,ARG,"Apr 23, 2020",0.057
13,Argentina,ARG,"Apr 24, 2020",0.063
14,Argentina,ARG,"Apr 25, 2020",0.061
15,Argentina,ARG,"Apr 26, 2020",0.055
16,Argentina,ARG,"Apr 27, 2020",0.044000000000000004
17,Argentina,ARG,"Apr 28, 2020",0.038
18,Argentina,ARG,"Apr 29, 2020",0.054000000000000006
19,Argentina,ARG,"Apr 30, 2020",0.057999999999999996
20,Argentina,ARG,"May 1, 2020",0.063
21,Argentina,ARG,"May 2, 2020",0.052000000000000005
22,Argentina,ARG,"May 3, 2020",0.043
23,Argentina,ARG,"May 4, 2020",0.047
24,Argentina,ARG,"May 5, 2020",0.04
25,Argentina,ARG,"May 6, 2020",0.057
26,Argentina,ARG,"May 7, 2020",0.064
27,Argentina,ARG,"May 8, 2020",0.06
28,Argentina,ARG,"May 9, 2020",0.063
29,Argentina,ARG,"May 10, 2020",0.051
30,Argentina,ARG,"May 11, 2020",0.047
31,Argentina,ARG,"May 12, 2020",0.053
32,Australia,AUS,"Apr 6, 2020",0.21600000000000003
33,Australia,AUS,"Apr 7, 2020",0.315
34,Australia,AUS,"Apr 8, 2020",0.34
35,Australia,AUS,"Apr 9, 2020",0.42200000000000004
36,Australia,AUS,"Apr 10, 2020",0.322
37,Australia,AUS,"Apr 11, 2020",0.373
38,Australia,AUS,"Apr 12, 2020",0.239
39,Australia,AUS,"Apr 13, 2020",0.321
40,Australia,AUS,"Apr 14, 2020",0.171
41,Australia,AUS,"Apr 15, 2020",0.192
42,Australia,AUS,"Apr 16, 2020",0.33799999999999997
43,Australia,AUS,"Apr 17, 2020",0.452
44,Australia,AUS,"Apr 18, 2020",0.5870000000000001
45,Australia,AUS,"Apr 19, 2020",0.568
46,Australia,AUS,"Apr 20, 2020",0.42100000000000004
47,Australia,AUS,"Apr 21, 2020",0.318
48,Australia,AUS,"Apr 22, 2020",0.494
49,Australia,AUS,"Apr 23, 2020",0.5579999999999999
50,Australia,AUS,"Apr 24, 2020",0.616
51,Australia,AUS,"Apr 25, 2020",0.466
52,Australia,AUS,"Apr 26, 2020",0.478
53,Australia,AUS,"Apr 27, 2020",0.41600000000000004
54,Australia,AUS,"Apr 28, 2020",0.534
55,Australia,AUS,"Apr 29, 2020",0.5379999999999999
56,Australia,AUS,"Apr 30, 2020",0.754
57,Australia,AUS,"May 1, 2020",0.9890000000000001
58,Australia,AUS,"May 2, 2020",0.8909999999999999
59,Australia,AUS,"May 3, 2020",0.8440000000000001
60,Australia,AUS,"May 4, 2020",0.6709999999999999
61,Australia,AUS,"May 5, 2020",0.57
62,Australia,AUS,"May 6, 2020",0.937
63,Australia,AUS,"May 7, 2020",1.329
64,Australia,AUS,"May 8, 2020",1.361
65,Australia,AUS,"May 9, 2020",1.4980000000000002
66,Australia,AUS,"May 10, 2020",1.271
67,Australia,AUS,"May 11, 2020",1.069
68,Australia,AUS,"May 12, 2020",0.894
69,Austria,AUT,"Feb 26, 2020",0.011000000000000001
70,Austria,AUT,"Feb 27, 2020",0.013999999999999999
71,Austria,AUT,"Feb 28, 2020",0.035
72,Austria,AUT,"Feb 29, 2020",0.098
73,Austria,AUT,"Mar 4, 2020",0.051
74,Austria,AUT,"Mar 5, 2020",0.064
75,Austria,AUT,"Mar 6, 2020",0.032
76,Austria,AUT,"Mar 7, 2020",0.034
77,Austria,AUT,"Mar 8, 2020",0.022000000000000002
78,Austria,AUT,"Mar 9, 2020",0.025
79,Austria,AUT,"Mar 10, 2020",0.032
80,Austria,AUT,"Mar 11, 2020",0.037000000000000005
81,Austria,AUT,"Mar 12, 2020",0.055999999999999994
82,Austria,AUT,"Mar 13, 2020",0.079
83,Austria,AUT,"Mar 14, 2020",0.098
84,Austria,AUT,"Mar 15, 2020",0.078
85,Austria,AUT,"Mar 16, 2020",0.036000000000000004
86,Austria,AUT,"Mar 17, 2020",0.19899999999999998
87,Austria,AUT,"Mar 18, 2020",0.18899999999999997
88,Austria,AUT,"Mar 19, 2020",0.19399999999999998
89,Austria,AUT,"Mar 20, 2020",0.21
90,Austria,AUT,"Mar 21, 2020",0.326
91,Austria,AUT,"Mar 22, 2020",0.313
92,Austria,AUT,"Mar 23, 2020",0.22899999999999998
93,Austria,AUT,"Mar 24, 2020",0.551
94,Austria,AUT,"Mar 25, 2020",0.446
95,Austria,AUT,"Mar 26, 2020",0.39799999999999996
96,Austria,AUT,"Mar 27, 2020",0.395
97,Austria,AUT,"Mar 28, 2020",0.355
98,Austria,AUT,"Mar 29, 2020",0.41
99,Austria,AUT,"Mar 30, 2020",0.335
100,Austria,AUT,"Mar 31, 2020",0.321
101,Austria,AUT,"Apr 1, 2020",0.391
102,Austria,AUT,"Apr 2, 2020",4.033
103,Austria,AUT,"Apr 3, 2020",0.6829999999999999
104,Austria,AUT,"Apr 4, 2020",0.643
105,Austria,AUT,"Apr 5, 2020",0.475
106,Austria,AUT,"Apr 6, 2020",0.32
107,Austria,AUT,"Apr 7, 2020",0.43700000000000006
108,Austria,AUT,"Apr 8, 2020",0.613
109,Austria,AUT,"Apr 9, 2020",0.614
110,Austria,AUT,"Apr 10, 2020",0.9390000000000001
111,Austria,AUT,"Apr 11, 2020",0.6920000000000001
112,Austria,AUT,"Apr 12, 2020",0.433
113,Austria,AUT,"Apr 13, 2020",0.392
114,Austria,AUT,"Apr 14, 2020",0.376
115,Austria,AUT,"Apr 15, 2020",0.556
116,Austria,AUT,"Apr 16, 2020",0.6679999999999999
117,Austria,AUT,"Apr 17, 2020",0.7170000000000001
118,Austria,AUT,"Apr 18, 2020",0.7390000000000001
119,Austria,AUT,"Apr 19, 2020",0.368
120,Austria,AUT,"Apr 20, 2020",0.41100000000000003
121,Austria,AUT,"Apr 21, 2020",0.674
122,Austria,AUT,"Apr 22, 2020",1.419
123,Austria,AUT,"Apr 23, 2020",0.449
124,Austria,AUT,"Apr 24, 2020",0.7609999999999999
125,Austria,AUT,"Apr 25, 2020",0.9329999999999999
126,Austria,AUT,"Apr 26, 2020",0.726
127,Austria,AUT,"Apr 27, 2020",0.545
128,Austria,AUT,"Apr 28, 2020",0.782
129,Austria,AUT,"Apr 29, 2020",0.9079999999999999
130,Austria,AUT,"Apr 30, 2020",0.96
131,Austria,AUT,"May 1, 2020",0.853
132,Austria,AUT,"May 2, 2020",0.615
133,Austria,AUT,"May 3, 2020",0.526
134,Austria,AUT,"May 4, 2020",0.524
135,Austria,AUT,"May 5, 2020",0.7559999999999999
136,Austria,AUT,"May 6, 2020",0.7070000000000001
137,Austria,AUT,"May 7, 2020",0.626
138,Austria,AUT,"May 8, 2020",0.6859999999999999
139,Austria,AUT,"May 9, 2020",0.846
140,Austria,AUT,"May 10, 2020",0.535
141,Austria,AUT,"May 11, 2020",0.33
142,Austria,AUT,"May 12, 2020",1.091
187,Bangladesh,BGD,"Mar 5, 2020",0.0
188,Bangladesh,BGD,"Mar 8, 2020",0.0
189,Bangladesh,BGD,"Mar 9, 2020",0.0
190,Bangladesh,BGD,"Mar 10, 2020",0.0
191,Bangladesh,BGD,"Mar 11, 2020",0.0
192,Bangladesh,BGD,"Mar 12, 2020",0.0
193,Bangladesh,BGD,"Mar 13, 2020",0.0
194,Bangladesh,BGD,"Mar 14, 2020",0.0
195,Bangladesh,BGD,"Mar 15, 2020",0.0
196,Bangladesh,BGD,"Mar 16, 2020",0.0
197,Bangladesh,BGD,"Mar 17, 2020",0.0
198,Bangladesh,BGD,"Mar 18, 2020",0.0
199,Bangladesh,BGD,"Mar 19, 2020",0.0
200,Bangladesh,BGD,"Mar 20, 2020",0.0
201,Bangladesh,BGD,"Mar 21, 2020",0.0
202,Bangladesh,BGD,"Mar 22, 2020",0.0
203,Bangladesh,BGD,"Mar 23, 2020",0.0
204,Bangladesh,BGD,"Mar 24, 2020",0.001
205,Bangladesh,BGD,"Mar 25, 2020",0.0
206,Bangladesh,BGD,"Mar 26, 2020",0.001
207,Bangladesh,BGD,"Mar 27, 2020",0.001
208,Bangladesh,BGD,"Mar 28, 2020",0.0
209,Bangladesh,BGD,"Mar 29, 2020",0.001
210,Bangladesh,BGD,"Mar 30, 2020",0.001
211,Bangladesh,BGD,"Mar 31, 2020",0.002
212,Bangladesh,BGD,"Apr 1, 2020",0.001
213,Bangladesh,BGD,"Apr 2, 2020",0.001
214,Bangladesh,BGD,"Apr 3, 2020",0.001
215,Bangladesh,BGD,"Apr 4, 2020",0.003
216,Bangladesh,BGD,"Apr 5, 2020",0.002
217,Bangladesh,BGD,"Apr 6, 2020",0.004
218,Bangladesh,BGD,"Apr 7, 2020",0.005
219,Bangladesh,BGD,"Apr 8, 2020",0.006
220,Bangladesh,BGD,"Apr 9, 2020",0.006999999999999999
221,Bangladesh,BGD,"Apr 10, 2020",0.006999999999999999
222,Bangladesh,BGD,"Apr 11, 2020",0.004
223,Bangladesh,BGD,"Apr 12, 2020",0.008
224,Bangladesh,BGD,"Apr 13, 2020",0.01
225,Bangladesh,BGD,"Apr 14, 2020",0.012
226,Bangladesh,BGD,"Apr 15, 2020",0.011000000000000001
227,Bangladesh,BGD,"Apr 16, 2020",0.013000000000000001
228,Bangladesh,BGD,"Apr 17, 2020",0.013000000000000001
229,Bangladesh,BGD,"Apr 18, 2020",0.013000000000000001
230,Bangladesh,BGD,"Apr 19, 2020",0.016
231,Bangladesh,BGD,"Apr 20, 2020",0.016
232,Bangladesh,BGD,"Apr 21, 2020",0.018000000000000002
233,Bangladesh,BGD,"Apr 22, 2020",0.019
234,Bangladesh,BGD,"Apr 23, 2020",0.021
235,Bangladesh,BGD,"Apr 24, 2020",0.022000000000000002
236,Bangladesh,BGD,"Apr 25, 2020",0.02
237,Bangladesh,BGD,"Apr 26, 2020",0.021
238,Bangladesh,BGD,"Apr 27, 2020",0.023
239,Bangladesh,BGD,"Apr 28, 2020",0.027000000000000003
240,Bangladesh,BGD,"Apr 29, 2020",0.03
241,Bangladesh,BGD,"Apr 30, 2020",0.03
242,Bangladesh,BGD,"May 1, 2020",0.034
243,Bangladesh,BGD,"May 2, 2020",0.035
244,Bangladesh,BGD,"May 3, 2020",0.033
245,Bangladesh,BGD,"May 4, 2020",0.038
246,Bangladesh,BGD,"May 5, 2020",0.035
247,Bangladesh,BGD,"May 6, 2020",0.038
248,Bangladesh,BGD,"May 7, 2020",0.036000000000000004
249,Bangladesh,BGD,"May 8, 2020",0.036000000000000004
250,Bangladesh,BGD,"May 9, 2020",0.033
251,Bangladesh,BGD,"May 10, 2020",0.035
252,Bangladesh,BGD,"May 11, 2020",0.044000000000000004
253,Bangladesh,BGD,"May 12, 2020",0.040999999999999995
254,Belarus,BLR,"Mar 31, 2020",0.106
255,Belarus,BLR,"Apr 1, 2020",0.106
256,Belarus,BLR,"Apr 9, 2020",0.317
257,Belarus,BLR,"Apr 13, 2020",0.423
258,Belarus,BLR,"Apr 14, 2020",0.41
259,Belarus,BLR,"Apr 15, 2020",0.457
260,Belarus,BLR,"Apr 18, 2020",0.624
261,Belarus,BLR,"Apr 19, 2020",0.584
262,Belarus,BLR,"Apr 20, 2020",0.45899999999999996
263,Belarus,BLR,"Apr 21, 2020",0.633
264,Belarus,BLR,"Apr 22, 2020",0.6779999999999999
265,Belarus,BLR,"Apr 23, 2020",0.8029999999999999
266,Belarus,BLR,"Apr 24, 2020",0.8759999999999999
267,Belarus,BLR,"Apr 25, 2020",0.8959999999999999
268,Belarus,BLR,"Apr 26, 2020",0.871
269,Belarus,BLR,"Apr 27, 2020",0.664
270,Belarus,BLR,"Apr 28, 2020",0.765
271,Belarus,BLR,"Apr 29, 2020",0.8420000000000001
272,Belarus,BLR,"Apr 30, 2020",0.8079999999999999
273,Belarus,BLR,"May 1, 2020",1.02
274,Belarus,BLR,"May 2, 2020",0.97
275,Belarus,BLR,"May 3, 2020",0.932
276,Belarus,BLR,"May 4, 2020",0.755
277,Belarus,BLR,"May 8, 2020",1.13
278,Belarus,BLR,"May 9, 2020",1.23
279,Belarus,BLR,"May 10, 2020",1.246
280,Belarus,BLR,"May 11, 2020",1.113
281,Belarus,BLR,"May 12, 2020",1.099
282,Belgium,BEL,"Mar 1, 2020",0.005
283,Belgium,BEL,"Mar 2, 2020",0.024
284,Belgium,BEL,"Mar 3, 2020",0.040999999999999995
285,Belgium,BEL,"Mar 4, 2020",0.055999999999999994
286,Belgium,BEL,"Mar 5, 2020",0.061
287,Belgium,BEL,"Mar 6, 2020",0.08900000000000001
288,Belgium,BEL,"Mar 7, 2020",0.035
289,Belgium,BEL,"Mar 8, 2020",0.036000000000000004
290,Belgium,BEL,"Mar 9, 2020",0.045
291,Belgium,BEL,"Mar 10, 2020",0.06
292,Belgium,BEL,"Mar 11, 2020",0.081
293,Belgium,BEL,"Mar 12, 2020",0.113
294,Belgium,BEL,"Mar 13, 2020",0.187
295,Belgium,BEL,"Mar 14, 2020",0.155
296,Belgium,BEL,"Mar 15, 2020",0.092
297,Belgium,BEL,"Mar 16, 2020",0.129
298,Belgium,BEL,"Mar 17, 2020",0.159
299,Belgium,BEL,"Mar 18, 2020",0.18600000000000003
300,Belgium,BEL,"Mar 19, 2020",0.22399999999999998
301,Belgium,BEL,"Mar 20, 2020",0.218
302,Belgium,BEL,"Mar 21, 2020",0.156
303,Belgium,BEL,"Mar 22, 2020",0.095
304,Belgium,BEL,"Mar 23, 2020",0.21600000000000003
305,Belgium,BEL,"Mar 24, 2020",0.262
306,Belgium,BEL,"Mar 25, 2020",0.289
307,Belgium,BEL,"Mar 26, 2020",0.27699999999999997
308,Belgium,BEL,"Mar 27, 2020",0.326
309,Belgium,BEL,"Mar 28, 2020",0.258
310,Belgium,BEL,"Mar 29, 2020",0.162
311,Belgium,BEL,"Mar 30, 2020",0.267
312,Belgium,BEL,"Mar 31, 2020",0.413
313,Belgium,BEL,"Apr 1, 2020",0.364
314,Belgium,BEL,"Apr 2, 2020",0.374
315,Belgium,BEL,"Apr 3, 2020",0.39899999999999997
316,Belgium,BEL,"Apr 4, 2020",0.332
317,Belgium,BEL,"Apr 5, 2020",0.20199999999999999
318,Belgium,BEL,"Apr 6, 2020",0.33799999999999997
319,Belgium,BEL,"Apr 7, 2020",0.447
320,Belgium,BEL,"Apr 8, 2020",0.449
321,Belgium,BEL,"Apr 9, 2020",0.451
322,Belgium,BEL,"Apr 10, 2020",0.498
323,Belgium,BEL,"Apr 11, 2020",0.514
324,Belgium,BEL,"Apr 12, 2020",0.483
325,Belgium,BEL,"Apr 13, 2020",0.452
326,Belgium,BEL,"Apr 14, 2020",0.49
327,Belgium,BEL,"Apr 15, 2020",0.626
328,Belgium,BEL,"Apr 16, 2020",0.608
329,Belgium,BEL,"Apr 17, 2020",0.7
330,Belgium,BEL,"Apr 18, 2020",0.696
331,Belgium,BEL,"Apr 19, 2020",0.494
332,Belgium,BEL,"Apr 20, 2020",0.77
333,Belgium,BEL,"Apr 21, 2020",0.635
334,Belgium,BEL,"Apr 22, 2020",1.0859999999999999
335,Belgium,BEL,"Apr 23, 2020",1.194
336,Belgium,BEL,"Apr 24, 2020",1.3430000000000002
337,Belgium,BEL,"Apr 25, 2020",1.255
338,Belgium,BEL,"Apr 26, 2020",1.0390000000000001
339,Belgium,BEL,"Apr 27, 2020",1.2690000000000001
340,Belgium,BEL,"Apr 28, 2020",1.452
341,Belgium,BEL,"Apr 29, 2020",1.7109999999999999
342,Belgium,BEL,"Apr 30, 2020",1.8559999999999999
343,Belgium,BEL,"May 1, 2020",1.861
344,Belgium,BEL,"May 2, 2020",1.287
345,Belgium,BEL,"May 3, 2020",1.045
346,Belgium,BEL,"May 4, 2020",1.7890000000000001
347,Belgium,BEL,"May 5, 2020",1.5290000000000001
348,Belgium,BEL,"May 6, 2020",1.4869999999999999
349,Belgium,BEL,"May 7, 2020",1.568
350,Belgium,BEL,"May 8, 2020",1.896
351,Belgium,BEL,"May 9, 2020",1.524
352,Belgium,BEL,"May 10, 2020",0.867
415,Canada,CAN,"Mar 19, 2020",0.026000000000000002
416,Canada,CAN,"Mar 20, 2020",0.579
417,Canada,CAN,"Mar 21, 2020",0.32
418,Canada,CAN,"Mar 22, 2020",0.263
419,Canada,CAN,"Mar 23, 2020",0.221
420,Canada,CAN,"Mar 24, 2020",0.475
421,Canada,CAN,"Mar 25, 2020",0.45299999999999996
422,Canada,CAN,"Mar 26, 2020",0.515
423,Canada,CAN,"Mar 27, 2020",0.24
424,Canada,CAN,"Mar 28, 2020",0.359
425,Canada,CAN,"Mar 29, 2020",0.695
426,Canada,CAN,"Mar 30, 2020",0.813
427,Canada,CAN,"Apr 2, 2020",0.297
428,Canada,CAN,"Apr 3, 2020",0.713
429,Canada,CAN,"Apr 4, 2020",0.44799999999999995
430,Canada,CAN,"Apr 5, 2020",0.606
431,Canada,CAN,"Apr 6, 2020",0.052000000000000005
432,Canada,CAN,"Apr 7, 2020",0.257
433,Canada,CAN,"Apr 8, 2020",0.33799999999999997
434,Canada,CAN,"Apr 9, 2020",0.379
435,Canada,CAN,"Apr 10, 2020",0.258
436,Canada,CAN,"Apr 11, 2020",0.483
437,Canada,CAN,"Apr 12, 2020",0.08199999999999999
438,Canada,CAN,"Apr 13, 2020",0.643
439,Canada,CAN,"Apr 14, 2020",0.578
440,Canada,CAN,"Apr 15, 2020",0.308
441,Canada,CAN,"Apr 16, 2020",0.655
442,Canada,CAN,"Apr 17, 2020",0.42200000000000004
443,Canada,CAN,"Apr 18, 2020",0.35
444,Canada,CAN,"Apr 19, 2020",0.526
445,Canada,CAN,"Apr 20, 2020",0.516
446,Canada,CAN,"Apr 21, 2020",0.275
447,Canada,CAN,"Apr 22, 2020",0.276
448,Canada,CAN,"Apr 23, 2020",1.159
449,Canada,CAN,"Apr 24, 2020",0.617
450,Canada,CAN,"Apr 25, 2020",0.693
451,Canada,CAN,"Apr 26, 2020",0.586
452,Canada,CAN,"Apr 27, 2020",0.6829999999999999
453,Canada,CAN,"Apr 28, 2020",0.62
454,Canada,CAN,"Apr 29, 2020",0.465
455,Canada,CAN,"Apr 30, 2020",0.7909999999999999
456,Canada,CAN,"May 1, 2020",1.1640000000000001
457,Canada,CAN,"May 4, 2020",0.6859999999999999
458,Canada,CAN,"May 5, 2020",0.562
459,Canada,CAN,"May 6, 2020",0.052000000000000005
460,Canada,CAN,"May 7, 2020",1.5730000000000002
461,Canada,CAN,"May 8, 2020",0.7979999999999999
462,Canada,CAN,"May 9, 2020",0.943
463,Canada,CAN,"May 10, 2020",0.679
464,Canada,CAN,"May 11, 2020",0.682
465,Canada,CAN,"May 12, 2020",0.708
466,Chile,CHL,"Apr 2, 2020",0.14
467,Chile,CHL,"Apr 3, 2020",0.17800000000000002
468,Chile,CHL,"Apr 4, 2020",0.235
469,Chile,CHL,"Apr 5, 2020",0.175
470,Chile,CHL,"Apr 6, 2020",0.152
471,Chile,CHL,"Apr 7, 2020",0.11800000000000001
472,Chile,CHL,"Apr 8, 2020",0.171
473,Chile,CHL,"Apr 9, 2020",0.41700000000000004
474,Chile,CHL,"Apr 10, 2020",0.23199999999999998
475,Chile,CHL,"Apr 11, 2020",0.187
476,Chile,CHL,"Apr 12, 2020",0.308
477,Chile,CHL,"Apr 13, 2020",0.145
478,Chile,CHL,"Apr 14, 2020",0.14400000000000002
479,Chile,CHL,"Apr 15, 2020",0.213
480,Chile,CHL,"Apr 16, 2020",0.34299999999999997
481,Chile,CHL,"Apr 17, 2020",0.285
482,Chile,CHL,"Apr 18, 2020",0.262
483,Chile,CHL,"Apr 19, 2020",0.249
484,Chile,CHL,"Apr 20, 2020",0.271
485,Chile,CHL,"Apr 21, 2020",0.185
486,Chile,CHL,"Apr 22, 2020",0.33299999999999996
487,Chile,CHL,"Apr 23, 2020",0.336
488,Chile,CHL,"Apr 24, 2020",0.37200000000000005
489,Chile,CHL,"Apr 25, 2020",0.363
490,Chile,CHL,"Apr 26, 2020",0.354
491,Chile,CHL,"Apr 27, 2020",0.275
492,Chile,CHL,"Apr 28, 2020",0.258
493,Chile,CHL,"Apr 29, 2020",0.33799999999999997
494,Chile,CHL,"Apr 30, 2020",0.413
495,Chile,CHL,"May 1, 2020",0.466
496,Chile,CHL,"May 2, 2020",0.521
497,Chile,CHL,"May 3, 2020",0.35700000000000004
498,Chile,CHL,"May 4, 2020",0.414
499,Chile,CHL,"May 5, 2020",0.41700000000000004
500,Chile,CHL,"May 6, 2020",0.524
501,Chile,CHL,"May 7, 2020",0.634
502,Chile,CHL,"May 8, 2020",0.614
503,Chile,CHL,"May 9, 2020",0.625
504,Chile,CHL,"May 10, 2020",0.669
505,Chile,CHL,"May 11, 2020",0.7
506,Chile,CHL,"May 12, 2020",0.486
507,Colombia,COL,"Mar 6, 2020",0.002
508,Colombia,COL,"Mar 7, 2020",0.001
509,Colombia,COL,"Mar 8, 2020",0.0
510,Colombia,COL,"Mar 9, 2020",0.001
511,Colombia,COL,"Mar 10, 2020",0.001
512,Colombia,COL,"Mar 11, 2020",0.004
513,Colombia,COL,"Mar 12, 2020",0.005
514,Colombia,COL,"Mar 13, 2020",0.006999999999999999
515,Colombia,COL,"Mar 14, 2020",0.012
516,Colombia,COL,"Mar 15, 2020",0.016
517,Colombia,COL,"Mar 16, 2020",0.008
518,Colombia,COL,"Mar 17, 2020",0.006
519,Colombia,COL,"Mar 18, 2020",0.015
520,Colombia,COL,"Mar 19, 2020",0.013000000000000001
521,Colombia,COL,"Mar 20, 2020",0.008
522,Colombia,COL,"Mar 21, 2020",0.006
523,Colombia,COL,"Mar 22, 2020",0.017
524,Colombia,COL,"Mar 23, 2020",0.006999999999999999
525,Colombia,COL,"Mar 24, 2020",0.015
526,Colombia,COL,"Mar 25, 2020",0.015
527,Colombia,COL,"Mar 26, 2020",0.008
528,Colombia,COL,"Mar 27, 2020",0.005
529,Colombia,COL,"Mar 28, 2020",0.027000000000000003
530,Colombia,COL,"Mar 29, 2020",0.028999999999999998
531,Colombia,COL,"Mar 30, 2020",0.028999999999999998
532,Colombia,COL,"Mar 31, 2020",0.08
533,Colombia,COL,"Apr 1, 2020",0.047
534,Colombia,COL,"Apr 2, 2020",0.023
535,Colombia,COL,"Apr 3, 2020",0.026000000000000002
536,Colombia,COL,"Apr 4, 2020",0.024
537,Colombia,COL,"Apr 5, 2020",0.031
538,Colombia,COL,"Apr 6, 2020",0.048
539,Colombia,COL,"Apr 7, 2020",0.054000000000000006
540,Colombia,COL,"Apr 8, 2020",0.062
541,Colombia,COL,"Apr 9, 2020",0.026000000000000002
542,Colombia,COL,"Apr 10, 2020",0.053
543,Colombia,COL,"Apr 11, 2020",0.054000000000000006
544,Colombia,COL,"Apr 12, 2020",0.023
545,Colombia,COL,"Apr 13, 2020",0.025
546,Colombia,COL,"Apr 14, 2020",0.045
547,Colombia,COL,"Apr 15, 2020",0.063
548,Colombia,COL,"Apr 16, 2020",0.068
549,Colombia,COL,"Apr 17, 2020",0.069
550,Colombia,COL,"Apr 18, 2020",0.067
551,Colombia,COL,"Apr 19, 2020",0.07400000000000001
552,Colombia,COL,"Apr 20, 2020",0.048
553,Colombia,COL,"Apr 21, 2020",0.064
554,Colombia,COL,"Apr 22, 2020",0.06
555,Colombia,COL,"Apr 23, 2020",0.068
556,Colombia,COL,"Apr 24, 2020",0.061
557,Colombia,COL,"Apr 25, 2020",0.06
558,Colombia,COL,"Apr 26, 2020",0.11900000000000001
559,Colombia,COL,"Apr 27, 2020",0.075
560,Colombia,COL,"Apr 28, 2020",0.08199999999999999
561,Colombia,COL,"Apr 29, 2020",0.1
562,Colombia,COL,"Apr 30, 2020",0.08900000000000001
563,Colombia,COL,"May 1, 2020",0.084
564,Colombia,COL,"May 2, 2020",0.111
565,Colombia,COL,"May 3, 2020",0.083
566,Colombia,COL,"May 4, 2020",0.083
567,Colombia,COL,"May 5, 2020",0.08
568,Colombia,COL,"May 6, 2020",0.079
569,Colombia,COL,"May 7, 2020",0.083
570,Colombia,COL,"May 8, 2020",0.086
571,Colombia,COL,"May 9, 2020",0.102
572,Colombia,COL,"May 10, 2020",0.127
573,Colombia,COL,"May 11, 2020",0.14800000000000002
574,Costa Rica,CRI,"Mar 11, 2020",0.013000000000000001
575,Costa Rica,CRI,"Mar 12, 2020",0.017
576,Costa Rica,CRI,"Mar 13, 2020",0.017
577,Costa Rica,CRI,"Mar 14, 2020",0.025
578,Costa Rica,CRI,"Mar 15, 2020",0.008
579,Costa Rica,CRI,"Mar 16, 2020",0.034
580,Costa Rica,CRI,"Mar 17, 2020",0.022000000000000002
581,Costa Rica,CRI,"Mar 18, 2020",0.03
582,Costa Rica,CRI,"Mar 19, 2020",0.023
583,Costa Rica,CRI,"Mar 20, 2020",0.023
584,Costa Rica,CRI,"Mar 21, 2020",0.028999999999999998
585,Costa Rica,CRI,"Mar 22, 2020",0.045
586,Costa Rica,CRI,"Mar 23, 2020",0.031
587,Costa Rica,CRI,"Mar 24, 2020",0.032
588,Costa Rica,CRI,"Mar 25, 2020",0.006
589,Costa Rica,CRI,"Mar 26, 2020",0.133
590,Costa Rica,CRI,"Mar 27, 2020",0.096
591,Costa Rica,CRI,"Mar 28, 2020",0.031
592,Costa Rica,CRI,"Mar 29, 2020",0.044000000000000004
593,Costa Rica,CRI,"Mar 30, 2020",0.052000000000000005
594,Costa Rica,CRI,"Mar 31, 2020",0.03
595,Costa Rica,CRI,"Apr 1, 2020",0.073
596,Costa Rica,CRI,"Apr 2, 2020",0.026000000000000002
597,Costa Rica,CRI,"Apr 3, 2020",0.022000000000000002
598,Costa Rica,CRI,"Apr 4, 2020",0.038
599,Costa Rica,CRI,"Apr 5, 2020",0.087
600,Costa Rica,CRI,"Apr 6, 2020",0.052000000000000005
601,Costa Rica,CRI,"Apr 7, 2020",0.032
602,Costa Rica,CRI,"Apr 8, 2020",0.1
603,Costa Rica,CRI,"Apr 9, 2020",0.052000000000000005
604,Costa Rica,CRI,"Apr 10, 2020",0.03
605,Costa Rica,CRI,"Apr 11, 2020",0.031
606,Costa Rica,CRI,"Apr 12, 2020",0.03
607,Costa Rica,CRI,"Apr 13, 2020",0.021
608,Costa Rica,CRI,"Apr 14, 2020",0.015
609,Costa Rica,CRI,"Apr 15, 2020",0.038
610,Costa Rica,CRI,"Apr 16, 2020",0.042
611,Costa Rica,CRI,"Apr 17, 2020",0.034
612,Costa Rica,CRI,"Apr 18, 2020",0.045
613,Costa Rica,CRI,"Apr 19, 2020",0.01
614,Costa Rica,CRI,"Apr 20, 2020",0.019
615,Costa Rica,CRI,"Apr 21, 2020",0.052000000000000005
616,Costa Rica,CRI,"Apr 22, 2020",0.059000000000000004
617,Costa Rica,CRI,"Apr 23, 2020",0.05
618,Costa Rica,CRI,"Apr 24, 2020",0.02
619,Costa Rica,CRI,"Apr 25, 2020",0.017
620,Costa Rica,CRI,"Apr 26, 2020",0.006999999999999999
621,Costa Rica,CRI,"Apr 27, 2020",0.011000000000000001
622,Costa Rica,CRI,"Apr 28, 2020",0.012
623,Costa Rica,CRI,"Apr 29, 2020",0.047
624,Costa Rica,CRI,"Apr 30, 2020",0.021
625,Costa Rica,CRI,"May 1, 2020",0.033
